流水號,開課系所,課程概述,課程目標,課程要求,評量方式,預期學習時數
97064,體育室,,,,,
97065,體育室,,,,,
97081,體育室,,,,,
97087,體育室,,,,,
97092,體育室,增進對排球運動的認知與興趣，強化排球運動基本技術與實戰應用，促進人際互動及合作精神。,"修習完本課程，應具備：
1.正確的傳接球動作及觀念
2.有效運用發球技術與控制落點
3.可概略的說明扣球的動作
4.比賽的基本能力","1.請勿遲到早退，或經常性在旁觀看上課，本課程要求積極的課堂參與，如無法進行則請考慮退選。
2.各種誠實的請假理由均接受，請依學校規定辦理，並於課前至系統請假。
3.請著適合運動的服裝上課。
4.開學第一週上課開放加簽，人數以12人為上限，欲加簽的同學請於第一堂課攜帶學生證來上課地點抽籤，不接受代抽、轉讓、互換體育課程，第二周之後不開放加簽。研究生、體育課程已修滿之同學至多加簽2人。","40%	

技能部分

期中考：高手、低手對空擊球50顆（各10分，共20分）
期末考：高低手發球指定區域（10分）、雙人隔網擊球20下 (10分)


26%	

期末報告

期末報告含：
1. 校內外排球運動（或比賽）練習記錄（10分）
2. 學期心得與課程建議（5分）
3. 國內外排球賽觀看心得（5分）
4. 角色作業 (6分）


34%	

出席率及學習態度

※請假請上【台大myNTU/學生請假系統】線上申請！
1.出席率及學習態度：30分
(1) 曠課：1次扣總分6分；曠課達3次則成績不及格。
(2) 事假：1次扣總分2分。
(3) 病假：1次扣總分2分，生理假、心理假、防疫假依學校規定辦理，於合理範圍內不扣分，但也不計全勤。
(4) 遲到：1次扣總分0.5分，嚴重遲到扣1-1.5分，累計得加重扣分。
(5) 公假請於事後向助教申請銷假，公假須依學校規定辦理，不扣分但也不計全勤。
(6) 請假首次不扣分，但也不計全勤。
(7) 依臺大學則第35條規定， 學生平時請假達學期授課時數五分之一者，降該科學期成績一等第為原則，達四分之一者，降該科學期成績二等第為原則。一學期中某科目請假達三分之一者，該科成績以 X 等第登錄。

2.全勤且服裝合格（著牛仔褲、涼鞋等視同服裝不合格）：4分

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",1-2hr
97093,體育室,增進對排球運動的認知與興趣，強化排球運動基本技術與實戰應用，促進人際互動及合作精神。,"1.正確的傳接球動作及觀念
2.有效運用發球技術與控制落點
3.可概略的說明扣球的動作
4.比賽的基本能力",對排球運動有興趣者,"10%	

個人對空連續傳球

高、低手各40下，每下0.125分


10%	

雙人隔網傳球動作

傳球動作正確性與流暢性


20%	

雙人隔網連續傳球

高、低手各40下，每下0.25分


20%	

發球

2分鐘完成發球10次，目標區為1、5號位置（男生：4.5*4.5m；女生：6*4.5m），每球2分。


20%	

課程出缺席 

請假系統請假，公假、生理假、心理假不扣分。
曠課-5分，事假-3分，病假-2分，缺課(曠課、事假、病假)達三次，學期成績為F。


10%	

課堂表現


10%	

期末報告

現場觀賞/參加排球比賽報告（上傳NTUCOOL作業區，6/1，21：00截止，逾時不候）

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",4
97106,體育室,,,,,
97107,體育室,,,,,
97110,體育室,,,,,
97112,體育室,,,,,
97113,體育室,,,,,
97115,體育室,,,,,
97121,體育室,"棒球中級課會配合教學實踐計畫，會簽研究參與者同意書、打擊動作拍攝、個人數據收集、發表，所以同學有顧慮者，不建議選修。

待補透過本學期課程希望同學能夠認識目前國內棒球運動發展情形以及對於棒球知識、觀念和規則有更進一步的瞭解。同時，也能夠學習會棒球的基本技術、自己擁有欣賞正式棒球比賽的能力，並親身感受棒球運動的樂趣。更重要的是，棒球運動會提升自我的肌力及協調能力等，是一種非常適合健身的休閒活動。待補","1.棒球基本禮儀及規則的認識
2.學習基本動作，使學生有正確動作觀念，預防運動傷害
3.學習各種基本技術與概念
4.學習正確比賽規則
5.培養團隊精神及規律運動習慣","1.請準時到上課集合場地。
2.上課時請穿著運動服裝及運動鞋，另可自備筆記、飲水、毛巾、遮陽帽以及替換衣物。
3.踴躍參與體育活動。
4.若上課當日身體狀況不佳者，請務必於隨時告知老師，不要免強運動。
※課程內容及考試項目得視學生學習狀況彈性調整","50%	

技術測驗

打擊測驗


10%	

作業

心得報告


40%	

出席率

出席率及學習態度(至請假系統請假；除了病假與臨時急事外，須提前請假)
(1)曠課：1次總分6分；曠課3次成績不及格
(2)事假：1次總分4分；(3)病假：1次總分2分
※累計4次降一等第；5次降二等第；6次F等第
(4)遲到、服裝：1次扣總分2分

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
97122,體育室,,,,,
97123,體育室,,,,,
97124,體育室,,,,,
97132,體育室,,,,,
97137,體育室,,,,,
97146,體育室,,,,,
97147,體育室,,,,,
97148,體育室,,,,,
97152,體育室,本課程介紹重量訓練之核心理論與實務操作。課程聚焦於肌肉收縮類型、肌力與肌肥大訓練原則、基礎動作力學、課表與週期化訓練，以及運動營養等關鍵知識，並透過理論與實作並行的教學方式，培養學生安全、有效且具備自主規劃能力的重量訓練能力，建立正確且可長期執行的運動習慣。,"1. 理解重量訓練中肌肉收縮類型與其實際應用方式
2. 分辨肌力訓練與肌肥大訓練之原則與差異
3. 應用基礎動作力學概念以提升動作品質與訓練安全
4. 規劃符合個人目標之基本重量訓練課表與簡易週期化安排
5. 了解運動營養之基本原則，並能應用於日常訓練中",1. 一定要穿運動服、鞋,"30%	

出席

每堂課點名，曠課1次扣3分；事病假 (每堂課多扣1分)，採漸進扣分制：第1堂扣1分、第二堂扣2分以此類推，生理假不扣。遲到第3次開始每次扣1分。


30%	

期中考


40%	

期末考

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",2
97153,體育室,本課程介紹重量訓練之核心理論與實務操作。課程聚焦於肌肉收縮類型、肌力與肌肥大訓練原則、基礎動作力學、課表與週期化訓練，以及運動營養等關鍵知識，並透過理論與實作並行的教學方式，培養學生安全、有效且具備自主規劃能力的重量訓練能力，建立正確且可長期執行的運動習慣。,"1. 理解重量訓練中肌肉收縮類型與其實際應用方式
2. 分辨肌力訓練與肌肥大訓練之原則與差異
3. 應用基礎動作力學概念以提升動作品質與訓練安全
4. 規劃符合個人目標之基本重量訓練課表與簡易週期化安排
5. 了解運動營養之基本原則，並能應用於日常訓練中",1. 一定要穿運動服、鞋,"30%	

出席

每堂課點名，曠課1次扣3分；事病假 (每堂課多扣1分)，採漸進扣分制：第1堂扣1分、第二堂扣2分以此類推，生理假不扣。遲到第3次開始每次扣1分。


30%	

期中考


40%	

期末考

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
97164,體育室,,,,,
97187,體育室,,,,,
97188,體育室,,,,,
97189,體育室,,,,,
97020,體育室,本課程針對初學者設計，以手球基本動作為教學主軸，配合影片教學，觀摩手球比賽模式和規則，並實際運用到比賽中。,認識手球運動，學會操作個人基本動作，並在臺大盃加以運用。藉由手球運動的合作精神，加強團隊互動以建立良好的人際關係。感受手球運動的樂趣，同時透過運動促進身心健康。,無,"25%	

出席狀況 

※出席率算法：(1)曠課:1次總分6分，曠課3次以上成績不及格 (2)事、病假:1次總分2分；公、喪假不扣分 (3)請假次數不得超過學期上課1/3課程。


20%	

課堂參與度 

學習態度。


25%	

綜合運用

參加手球班盃。


30%	

學習與執行能力

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",0
97172,體育室,壁球運動是一種有趣又能快速達到運動效果的運動。運動者在比賽過程中不斷的在狹窄的空間來回穿梭，忽前忽後，忽左忽右，故壁球運動能在最短時間內充分達到運動效果。本課程主要對具有壁球基本能力的學生，在給於學習更高技術的機會，除了加強壁球正、反拍技術外，並藉由正、反手拍之交換，與不同角度、高度的擊球，體驗不同方式之移位，藉以體會壁球運動中牆的運用與對球的判斷，以培養敏捷性、無氧能力、肌力與速度，並使學生具有裁判與紀錄的能力。,"一、 認知方面
1. 瞭解壁球運動的簡史、規則與發展。
2. 瞭解壁球正、反手拍不同角度與不同高度的變化與比賽技術。
3. 瞭解壁球裁判與記錄法

二、技能方面
1. 學會壁球基本專項體能與動作。
2. 學會壁球比賽之能力。

三、情意方面
1. 培養對運動的興趣與欣賞技能的美感。
2.學會與他人溝通及聊天，學習群體生活及社交能力。","1.未能對牆擊球連續30次者（須在地發球線後擊球），請退選本課程。
2.壁球場為木質地板，上課請換穿平底室內鞋。
3.上課無法出席請利用學生請假系統請假。
4.上課請著運動服，褲子請穿著運動褲，勿穿牛仔褲、休閒褲。","60%	

技能測驗

1.比賽(20%)
2.雙人擊球測驗(40%)


40%	

出缺席及上課狀況

上課出席未達2/3者(公假不計缺席)，成績評為F。

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
97173,體育室,本,"藉由跆拳道專項體能訓練與反覆練習，幫助提升學生身體各項能力指標與專項運動能力，並且藉由知識與經驗的傳承讓選手能夠靈活運用於比賽中，增進更好的運動表現。
課程目標
藉由跆拳道訓練了解應有禮儀及歷史
藉由跆拳道訓練鍛鍊強健體魄，達到簡易防身技能
學習跆拳道基本技術、使學生喜歡跆拳道運動
培養跆拳道攻防重點基本認知
促進身心發展及培養武道精神
爭取競賽佳績，為校爭光","參與專長訓練
參加運動競賽
協助校內體育活動","50%	

出席率

出席率與學習態度


50%	

2技能學習

(1)	課堂參與表現、進步幅度10%
(2)	期中期末測驗(期中20%、期末20%)

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
13959,公共衛生學系,,,,,
35955,公共衛生學系,,,,,
52959,公共衛生學系,,,,,
31917,,"公共衛生法作為實踐公共衛生、保障民眾健康、平衡公共衛生介入手段中權利義務衝突之有效政策工具，有其重要性；同時，因公共衛生宏觀且內涵多元之特色，也使得公共衛生相關法律議題具有複雜性與前瞻性。為因應廣博且多樣之公共衛生事務法律議題，近年來公共衛生法已從傳統法律規範之副產品，逐漸發展成為一套具完整獨立理論體系之法律專業學門。

    詳言之，公共衛生法為融合公共衛生、醫療與法律之複合集體（collective），其間存在紛雜錯節之互動關係，除個別典範所應遵循之基本價值外，決策與應變間亦受關係人之態度與行為影響，而有不同對應之法律效果。因此，為使學生能充分認識公共衛生法，課程安排分為兩大單元：（1）基本理論架構介紹，包括法律基本概念、公共衛生與法律之交錯與基本意涵。（2）案例討論，藉此使同學實際了解基本法律原則在相關議題上之操作。就細部授課規劃，本課程將鳥瞰國內及國際重要之公共衛生法規，了解相關法規範之基本概念、重要內涵與實務操作，涵括公共衛生福祉、病人權利保障、醫事人員權責劃分、醫院管理運作、藥事管理、健康保險、傳染病及非傳染病（non-communicable diseases，NCDs）防制、食品安全、菸害防制、環境保護、國際健康人權之法規範等議題。其次，希望帶領同學從不同面向，分析探討科學技術進展與法律系統間之相互反饋，以瞭解社會在因應相關衝擊時，除嘗試在政治與經濟層面介入科學技術之發展外，亦積極藉由法律之演繹為基礎，反思正義（如生命之尊重）、法律安定性（如傳統之維持）、目的合理性（如生命科技之發展）之平衡與妥協，以重新建構或詮釋實定法對公共衛生之管制（regulation）或治理（governance）之指標。

Public health law has become an important policy tool to fulfill public health protection, promote citizens’ health and balance conflict between different human rights and responsibilities. However, the broad and diversified contents of public health law also made it extremely complicated. For example, theoretical and practical values of public health regulations are generally weighted unevenly nowadays and posed a serious challenge to this traditionally dichotomous value systems. The traditional view that the law only passively responds to public health crisis is not enough for modern society. To respond to the challenge, public health law has developed as an independent legal framework, rather than a by-product of contract law, tort law, or criminal law.  

Namely, instead of a pure legal framework, public health law has been regarded as a collective of different fields of expertise including public health, medicine, and law. Therefore, in addition to legal norms and policy makers’ and citizens’ attitudes and behaviors, which are the essential factors in the traditional legal framework, public health law is also deeply influenced by the complicated interactions between different expertise codes and values. 

The main purpose of this course is to lead students to explore the complex and interactive relationships among public health, medicine, and law as a collective with social implications, in the hope of covering two parts: a brief introduction to the legal framework and abstract theoretical analysis. To provide a comprehensive picture of public health law, this course is divided into two parts: (1) Introduction, focusing on introducing basic principles governing the regulation of public health affairs, and leading students to understand basic legal norms and concepts. (2) Case study, in-depth discussions of present important or controversial legal issues, so as to enable students to understand basic legal principles on related public health issues, including debates on the protection of patients’ rights, the scope of healthcare professionals’ responsibilities, the management of pharmaceutical products, health insurance, the control of communicable and non-communicable diseases, food safety, tobacco control, environmental protection, the right to health and etc.","在修習本課程後，學生能夠：

1.了解健康照護與公共衛生相關法規範之基本概念、重要內涵與實務操作。

2.獨立思考與分析公共衛生政策倫理考量。

3.以法律之演繹為基礎，反思正義、法律安定性、目的合理性之平衡與妥協，重新建構或詮釋實定法對公共衛生之管制（regulation）或治理（governance）之指標。

The goals of this course include:

1.Help students to understand legal norms and principles, contents, practices, and challenges of public health law. 

2.Help students to develop the ability to independently explore, assess, and resolve public health legal and ethical issues. 

3.Help students to understand the conflicts and the balance between healthcare justice, legal stability, and legitimacy of public health law when dealing with public health issues and policies, and eventually to be cable to rethink the normative framework of public health governance based upon legal principles and theories.","教學方式包括法規與理論講授、實務個案討論兩個部分。除指定參考書籍外，將預先發送講義及課程補充資料﹝請參考授課內容與教材﹞，由修課同學預習及於課堂中討論，並視授課需要及進度，由修課同學針對重要議題進行口頭報告或辯論。

This course is divided into two parts, introduction of basic legal principles governing public health affairs and case study. Students are required to read the designated reference papers/books and supplement reading materials sent before each class, to participate the discussion and the debate in the class, and to have class reports on assigned topics.","15%	

期中報告（Interim Report）1份

須事先閱讀課程指定資料與補充資料，並於該次授課前繳交（至少1,500字），逾期不接受。


20%	

期中考試（Midterm exam -take home）

申論題一題，字數不限，二周時間作答。


65%	

期末考試（Final exam -open book）

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
17199,公共衛生學系,,,,,
53127,公共衛生學系,,,,,
52382,公共衛生學系,,,,,
44123,公共衛生學系,,,,,
38383,公共衛生學系,,,,,
39325,藥學系,,,,,
20659,藥學系,,,,,
21697,藥學系,,,,,
38920,藥學系,藥劑學實驗二配合藥劑學二課程之內容，使學生獲得實際製備劑型之操作經驗，進一步深化所學之知識，提升未來相關應用之能力。,此課程的目標是要讓學生能夠實際瞭解一些常用藥物劑型與分散系統之製備。,認真細心進行實驗、撰寫實驗報告、分組口頭報告、期末考。,"25%	

平時表現+成品


20%	

實驗報告


20%	

討論 (提問表現加分用)


20%	

期末筆試


15%	

組員互評

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",1小時。
10326,,"本草學是學習中草藥之基本課程，其目的是教導學習中草藥之淵源, 發展, 範圍，講述歷代之本草，如神農本草經、本草綱目、本草備要中之常見中國藥材與地方性藥材，如台灣本草藥材及辨別，依本草性能與疾病的關係效能加以分類，配合彩色中藥基源植物與藥材圖譜解說，增進學理之瞭解與實際藥材之應用。","1. 教育學生有關中藥知識
2. 中草藥學程的必修課程
3. 提供藥師從事中藥執業之基本課程",具植物及有機化學和生理相關知識,,
25793,藥學系,本課程目的為簡介公共衛生政策的基本概念、目前公衛體系的現況以及所執行的相關政策。除本院教師授課外，亦將安排衛福部各關單位之校外專家學者演講。希望透過理論與實務面的連結，能夠使藥學系學生了解臺灣公共衛生目前的發展與現況，以及藥師在公衛體系中所扮演的角色。,"1.培養同學對於公共衛生基本概念的認識。
2.了解公共衛生體系涵蓋範圍及其相關政策。
3.了解藥師/藥事服務在公共衛生體系中所(能)扮演的角色。",課程參與及討論，並準時完成作業。,"45%	

課程參與

含課程出席率 (26%)、課後問答(13%)、課堂發言(6%)。


55%	

心得報告

總共需繳交三次報告，包含兩次演講心得報告(各15%)以及一次期末報告(25%)。

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",1小時
54923,藥學系 / 中草藥學程,藥用植物學之總論介紹形態與分類、個論講述藥用被子植物之基源 (中名、學名、科名)、外觀特徵、使用部位及其醫藥用途等。,使學生對藥用植物之形態與分類，以及常見藥用植物之基源、外觀特徵、使用部位及其醫藥用途有所了解。,本課程修習者應先修生物學或植物學。,,
26618,,教導學生有關藥物在人體之作用、作用機轉、臨床用途及不良作用和藥物交互作用等。,教導有關藥物之基本作用機轉、副作用、臨床用途等，建構學生藥理專業知識。,待補,,
30740,藥學系,,,,,
12343,,"本課程於每學年度第二學期開課，為三學分課程。上課時間為每週四上午9:10至12:10時，是藥學系三年級同學必修課程。 

授課內容包括: 
1. 介紹藥品在体內之吸收、分佈、代謝、排除，以作為臨床投藥劑量與投藥頻率的參考，以期達到既安全又有效的治療效果。 
2. 藥動學分室模式之介紹，並在課堂上以實例讓學生練習。同時也介紹非分室模式藥動學及非線性藥動學。 
3. 探討生理因素對藥品在体內之吸收、分佈、代謝、排除之影響。 
4. 探討生物藥劑學於臨床上投藥控制之應用。",了解藥品在体內之吸收、分佈、代謝、排除，以作為臨床投藥劑量與投藥頻率的參考，以期達到既安全又有效的治療效果。,,"50%	

期中考


50%	

期末考

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
58798,藥學系,"1. 增進學習者在社區藥事服務的認識，在實務操作與團體討論中有連貫漸進式的知識成長。教師從學生最缺乏的背景知識著手，結合多媒體影像教學法，建立學生統合理論知識與藥事實務的能力。
2. 藉由教師的課前指引說明，提供學生訂定漸進式的學習目標。學生在實習指導藥師的教導下，並依據實習場所的特色，完成對社區民眾或病人健康照護的相關活動。在實習結束後，學生應具備社區藥事執業的技能，並對提供社區健康促進有基本的認識。","使學生認識社區藥局事執業應有的基本概念。
1. 增進學習者在社區藥事服務的認識，在實務操作與團體討論中有連貫漸進式的知識成長。教師從學生最缺乏的背景知識著手，結合多媒體影像教學法，建立學生統合理論知識與藥事實務的能力。
2. 藉由教師的課前指引說明，提供學生訂定漸進式的學習目標。學生在實習指導藥師的教導下，並依據實習場所的特色，完成對社區民眾或病人健康照護的相關活動。在實習結束後，學生應具備社區藥事執業的技能，並對提供社區健康促進有基本的認識。",,"30%	

課程活動


10%	

課程參與度


60%	

個別書面報告

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
25433,藥學系,"本課程主要介紹藥物的結構,藥物結構與作用間之關係(SAR),藥物的物性化性,代謝,治療標的及相關的作用機制.本學期以個論為主,內容包括drugs affecting CNS, cardiovascular system, and hormonal system等",待補,待補,"50%	

期中考


50%	

期末考

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
55842,藥學系,"本課程將在""藥劑學- I""中的概述後，繼續介紹有關藥物分散系統的製備，並討論如何以物理化學的基本概念和理論，應用在藥劑學的層面上。課程主題主要將涵蓋分散系統的介紹，包括界面現象、親水性/疏水性膠體系統、凝膠、微脂體、噴霧劑與推進劑、藥物懸劑、乳劑和乳化劑、半固體製劑、軟膏、糊劑、與其他半固體製劑、高分子與控釋劑型等。在製備這些藥物劑型時，我們將特別著重於物理化學方面的穩定性原理，包括乳化，沉降，絮聚/絮凝，與控制分散系統穩定性的方法，同時也將討論相關流變學，牛頓和非牛頓流體的介紹、觸變性、聚合物的吸附特性、乳液體系、乳化劑的選擇、與親水親脂平衡 (HLB) 概念等，同時包括其所涉及製備藥物分散系統的基本科學原理等。",本課程的目標是在讓學生瞭解藥劑學中常用的基本藥物劑型，並特別著重在藥物分散系統，與其物理化學原理。,期中考與期末考。,"50%	

期中考


50%	

期末考

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
14274,藥學系,"本課程以化學分類法,系統性的介紹廣為國際醫療界使用之天然藥物.內容包括生藥材特徵,產地,藥效成分之分析,分離,性狀,生物合成及基本藥理作用等.","使學生具備廣為國際醫療界使用之生藥之基本知識, 包括生物/化學/藥理等方面.",修習本課程學生須先具備生物/化學/生化等方面之基本知識.,,
34369,藥學系,實驗室專題研究,"希望學生透過加入實驗室，與學長姐共同學習如何執行研究題目，從基礎的實驗操作、實驗設計、實驗結果分析，到能有邏輯地與大家討論實驗成果。同時，培養以下能力與素養：
	1.	研究方法與思維建立
	•	理解並掌握科學研究的流程與邏輯，包括問題定義、假說提出、實驗規劃與數據驗證。
	•	學會使用合適的工具與技術，並能依據研究需求靈活調整。
	2.	團隊合作與溝通表達
	•	與實驗室成員密切合作，建立良好的工作默契。
	•	在實驗會議或討論中，能清楚、有條理地表達自己的觀點與研究發現，並能回應他人問題或建議。
	3.	問題解決與創新能力
	•	遇到實驗困難時，能分析問題來源，嘗試提出不同的解決策略。
	•	鼓勵從不同角度思考，培養創新的研究構想與方法。
	4.	學術倫理與專業態度
	•	理解並遵守研究倫理規範，包括數據真實性、引用來源與實驗安全。
	•	培養主動、負責與持續學習的專業態度。",,,5-10小時
43010,藥學系,"專題研究，提供學生以科學方法解決問題的機會。
在實驗室進行專題研究，與普化普生等實驗課之性質不同。課程中將由老師帶領學生從實驗室限定的範圍內找出問題，提出假說，設計實驗驗證假說，調整假說。如此反覆進行，學生將依自己的進度及時間安排完成實驗，並需於期末繳交一份報告。","1.初級目標:讓學生理解研究室生活的真貌
2.進階目標:為培養學生獨立思考、解決問題之能力","1.選課前需先與老師面談
2.定期進度報告
3.完成指導老師要求事項
4.期末報告",,
54603,藥學系,"論文實作課程
本課程涵蓋從基礎研究到臨床應用的多層次訓練，協助學生完成從文獻回顧、研究設計到實驗操作的完整學習流程。課程方向如下：
一、建立與優化脂肪幹細胞抗心肌細胞凋亡效能之研究平台
目標：探討脂肪幹細胞分泌因子對心肌細胞存活的影響。
核心技能：幹細胞培養、細胞凋亡檢測、分析細胞外囊泡（EV）特性。

二、發展幹細胞細胞外囊泡（EV）於心肌梗塞與化療藥物相關心臟衰竭之創新治療策略
目標：評估幹細胞衍生EV對因心肌梗塞（MI）或化療藥物引起的心肌細胞損傷之改善效果。
核心技能：EV分離與特性分析（NTA、Western blot、TEM）、心肌細胞存活測試（CCK-8  assay）。

三、心臟衰竭藥物流行病學研究與臨床藥效評估工具開發
目標：利用回溯性研究評估心臟衰竭治療藥物（如 SGLT2i、ARNI）對病人長期預後的影響。
核心技能：Cox 比例風險模型生存分析、臨床預測模型與視覺化工具開發。","選擇以下的研究主題進行文獻閱讀或研究設計、操作：
1、建立與優化脂肪幹細胞抗心肌細胞凋亡效能之平台
2、發展心肌梗塞或癌症藥品毒性續發心臟衰竭之幹細胞細胞外囊泡新穎治療策略
3、心臟衰竭藥物流行病學研究以開發臨床實用之藥效評估工具","基礎能力：需具備基礎生物醫學知識與閱讀英文文獻之能力，並熟悉細胞與分子生物學基本操作。
出席與參與：全程參與課程及實驗訓練，並於研究室會議發表意見與回饋。
實驗紀錄：須維護完整且即時更新之實驗紀錄本，確保數據可追溯性。
專題進度報告：需定期提交研究進度報告，包含數據分析、問題檢討及後續計畫。","10%	

參與研究室討論會


10%	

建立研究問題相關資料


20%	

閱讀相關資料，建立基本的觀念


30%	

研究報告(口頭)


30%	

撰寫心得(紙本)

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","課前：預計每週需 2–3 小時進行文獻閱讀、資料查找與預習實驗流程。

課後：預計每週需 4–6 小時進行數據整理、分析與撰寫實驗紀錄，並準備進度報告。

實際時數依研究進度與專題需求可能有所增加，特別是在實驗密集期或報告繳交前。"
95130,藥學系,,,,,
46390,藥學系,使學生了解社區藥師的執業範疇與其在非處方藥使用所負的責任，並能了解非處方藥的範圍及藥品管理、病人評估、藥品諮詢、轉介醫師的原則。上課方式包含演講、產品選購及角色扮演。產品選購及角色扮演每組20-30分鐘，全班分十二組，每組負責一類藥品。,學生上完此課程後，須能了解未來執業時如何正確判斷病人是否可以自行使用非處方藥或須轉介醫師處置，並能協助病人選擇正確的非處方藥。,"評估方式：期中考及期末考筆試 70%
產品選購及角色扮演 10%
產品報告書 20%
產品選購及角色扮演（一學期一次分組進行，每組20至30分鐘）
1. 學習如何選擇產品：使用非處方藥一書中各章的產品表為基礎，至各藥局瀏覽核對表格中的成份是否正確，並對這些產品依廠牌、品質、成份、含量、劑量加以調查、評估，作成書面報告，並在課堂上簡報。
2. 每一老師均會提供一個案例，請同學扮演角色中的案例，至藥局購藥，了解藥局對非處方藥處置的現況。在課堂上演出藥師實際處理狀況。
3. 依據學理，以老師提供的案例在課堂上扮演理想中的藥師，包括正確的病患之評估與諮詢、協助選擇正確的產品（說明選擇該類藥物之理由）及對民眾提供用藥教育。",,1 小時
